Dato				Probabilidad			Información
-0.177978515625000	2.13418473076193e-06	18.8378835109596
-0.177642822265625	2.13418473076193e-06	18.8378835109596
-0.168029785156250	2.13418473076193e-06	18.8378835109596
-0.167816162109375	2.13418473076193e-06	18.8378835109596
-0.154418945312500	2.13418473076193e-06	18.8378835109596
-0.150299072265625	2.13418473076193e-06	18.8378835109596
-0.142547607421875	2.13418473076193e-06	18.8378835109596
-0.137298583984375	4.26836946152385e-06	17.8378835109596
-0.135986328125000	2.13418473076193e-06	18.8378835109596
-0.135803222656250	2.13418473076193e-06	18.8378835109596
-0.135711669921875	2.13418473076193e-06	18.8378835109596
-0.135406494140625	2.13418473076193e-06	18.8378835109596
-0.135131835937500	2.13418473076193e-06	18.8378835109596
-0.134613037109375	2.13418473076193e-06	18.8378835109596
-0.134521484375000	2.13418473076193e-06	18.8378835109596
-0.134460449218750	2.13418473076193e-06	18.8378835109596
-0.134216308593750	2.13418473076193e-06	18.8378835109596
-0.134063720703125	2.13418473076193e-06	18.8378835109596
-0.133941650390625	2.13418473076193e-06	18.8378835109596
-0.133422851562500	2.13418473076193e-06	18.8378835109596
-0.132843017578125	2.13418473076193e-06	18.8378835109596
-0.131866455078125	2.13418473076193e-06	18.8378835109596
-0.131744384765625	2.13418473076193e-06	18.8378835109596
-0.131713867187500	2.13418473076193e-06	18.8378835109596
-0.131469726562500	2.13418473076193e-06	18.8378835109596
-0.131042480468750	2.13418473076193e-06	18.8378835109596
-0.130828857421875	2.13418473076193e-06	18.8378835109596
-0.130767822265625	2.13418473076193e-06	18.8378835109596
-0.130706787109375	2.13418473076193e-06	18.8378835109596
-0.130340576171875	2.13418473076193e-06	18.8378835109596
-0.129699707031250	2.13418473076193e-06	18.8378835109596
-0.129302978515625	2.13418473076193e-06	18.8378835109596
-0.128906250000000	2.13418473076193e-06	18.8378835109596
-0.128417968750000	2.13418473076193e-06	18.8378835109596
-0.128204345703125	2.13418473076193e-06	18.8378835109596
-0.127471923828125	2.13418473076193e-06	18.8378835109596
-0.127227783203125	2.13418473076193e-06	18.8378835109596
-0.126831054687500	2.13418473076193e-06	18.8378835109596
-0.126678466796875	2.13418473076193e-06	18.8378835109596
-0.126464843750000	2.13418473076193e-06	18.8378835109596
-0.126312255859375	2.13418473076193e-06	18.8378835109596
-0.126251220703125	2.13418473076193e-06	18.8378835109596
-0.126129150390625	2.13418473076193e-06	18.8378835109596
-0.124725341796875	2.13418473076193e-06	18.8378835109596
-0.124603271484375	2.13418473076193e-06	18.8378835109596
-0.124511718750000	2.13418473076193e-06	18.8378835109596
-0.124481201171875	2.13418473076193e-06	18.8378835109596
-0.124328613281250	2.13418473076193e-06	18.8378835109596
-0.124298095703125	2.13418473076193e-06	18.8378835109596
-0.123962402343750	2.13418473076193e-06	18.8378835109596
-0.123870849609375	2.13418473076193e-06	18.8378835109596
-0.121978759765625	2.13418473076193e-06	18.8378835109596
-0.121795654296875	2.13418473076193e-06	18.8378835109596
-0.121765136718750	2.13418473076193e-06	18.8378835109596
-0.121490478515625	2.13418473076193e-06	18.8378835109596
-0.120697021484375	2.13418473076193e-06	18.8378835109596
-0.120574951171875	2.13418473076193e-06	18.8378835109596
-0.120452880859375	2.13418473076193e-06	18.8378835109596
